opportunity_id,lead_id,opp_created_date,product_line,region,nam_owner,client_type,deal_value_usd,competitive_deal_flag,used_fasttrack_approval,period,final_stage,status,status_reason,closed_date
OPP-P1-00155,L-P1-00635,14-02-2024,Smart Lighting,Northeast,L. Fitzgerald,Enterprise Business,22401,TRUE,FALSE,P1,Propose,Lost,Pricing,03-03-2024
OPP-P1-00156,L-P1-00637,16-06-2024,Video Analytics,South,M. Okafor,Campus,14628,TRUE,FALSE,P1,Qualify,Lost,Budget Cut,17-06-2024
OPP-P1-00157,L-P1-00638,22-04-2024,Digital Signage,South,L. Fitzgerald,Campus,27540,TRUE,FALSE,P1,Propose,Lost,Competitor Presence,13-05-2024
OPP-P1-00158,L-P1-00647,07-05-2024,Smart Lighting,South,J. Sullivan,Campus,114095,TRUE,FALSE,P1,Propose,Lost,Pricing,25-05-2024
OPP-P1-00159,L-P1-00656,12-01-2024,Smart Mobility (EV/Parking),South,J. Sullivan,Enterprise Business,17079,FALSE,FALSE,P1,Close,Lost,Budget Cut,19-01-2024
OPP-P1-00160,L-P1-00657,13-08-2024,Smart Lighting,South,R. Alvarez,Campus,29362,FALSE,FALSE,P1,Qualify,Lost,Budget Cut,14-08-2024
OPP-P1-00161,L-P1-00659,09-04-2024,Video Analytics,Midwest,L. Fitzgerald,Mixed-Use Development,32336,TRUE,FALSE,P1,Develop,Lost,Product Fit,11-04-2024
OPP-P1-00162,L-P1-00665,18-12-2024,Video Analytics,Northeast,S. Patel,Municipality,32184,FALSE,FALSE,P1,Qualify,Lost,Product Fit,19-12-2024
OPP-P1-00163,L-P1-00669,23-09-2024,Digital Signage,Northeast,K. Romano,Enterprise Business,8000,FALSE,FALSE,P1,Qualify,Lost,Lost Contact,24-09-2024
OPP-P1-00164,L-P1-00671,06-07-2024,Video Analytics,Northeast,L. Fitzgerald,Multifamily Property,74675,TRUE,FALSE,P1,Propose,Lost,Competitor Presence,18-08-2024
OPP-P1-00165,L-P1-00674,01-03-2024,Smart Buildings,Midwest,D. Singh,Campus,33085,FALSE,FALSE,P1,Qualify,Lost,Lost Contact,02-03-2024
OPP-P1-00166,L-P1-00676,13-06-2024,Smart Buildings,Northeast,L. Fitzgerald,Mixed-Use Development,20217,FALSE,FALSE,P1,Develop,Lost,Lost Contact,15-06-2024
OPP-P1-00167,L-P1-00678,05-08-2024,Smart Buildings,Northeast,K. Romano,Multifamily Property,74397,TRUE,FALSE,P1,Propose,Lost,Competitor Presence,08-10-2024
OPP-P1-00168,L-P1-00679,02-02-2024,Smart Buildings,West,M. Okafor,Mixed-Use Development,58689,FALSE,FALSE,P1,Propose,Lost,Budget Cut,17-03-2024
OPP-P1-00169,L-P1-00680,02-05-2024,Video Analytics,Midwest,R. Alvarez,Enterprise Business,33306,FALSE,FALSE,P1,Qualify,Lost,Pricing,03-05-2024
OPP-P1-00170,L-P1-00684,12-12-2024,Digital Signage,West,R. Alvarez,Enterprise Business,18278,TRUE,FALSE,P1,Develop,Lost,Product Fit,14-12-2024
OPP-P1-00171,L-P1-00688,25-11-2024,Smart Mobility (EV/Parking),Northeast,K. Romano,Municipality,8000,FALSE,FALSE,P1,Qualify,Lost,Product Fit,26-11-2024
OPP-P1-00172,L-P1-00691,07-09-2024,Smart Lighting,Northeast,R. Alvarez,Campus,26352,FALSE,FALSE,P1,Propose,Lost,Lost Contact,24-10-2024
OPP-P1-00173,L-P1-00695,10-03-2024,Video Analytics,South,T. Chen,Enterprise Business,60293,TRUE,FALSE,P1,Propose,Lost,Competitor Presence,01-04-2024
OPP-P1-00174,L-P1-00697,10-06-2024,Video Analytics,Northeast,D. Singh,Municipality,9850,FALSE,FALSE,P1,Propose,Lost,Budget Cut,15-07-2024
OPP-P1-00175,L-P1-00700,03-07-2024,Video Analytics,Midwest,L. Fitzgerald,Mixed-Use Development,25131,TRUE,FALSE,P1,Propose,Lost,Pricing,06-08-2024
OPP-P1-00176,L-P1-00704,19-12-2024,Smart Mobility (EV/Parking),West,D. Singh,Enterprise Business,11725,TRUE,FALSE,P1,Develop,Lost,Timeline Mismatch,21-12-2024
OPP-P1-00177,L-P1-00706,25-05-2024,Smart Buildings,West,S. Patel,Campus,32483,TRUE,FALSE,P1,Develop,Lost,Budget Cut,27-05-2024
OPP-P1-00178,L-P1-00711,02-05-2024,Smart Buildings,South,M. Okafor,Multifamily Property,11132,FALSE,FALSE,P1,Qualify,Lost,Budget Cut,03-05-2024
OPP-P1-00179,L-P1-00712,19-09-2024,Video Analytics,South,D. Singh,Multifamily Property,18130,FALSE,FALSE,P1,Propose,Lost,Product Fit,24-10-2024
OPP-P1-00180,L-P1-00722,30-07-2024,Smart Mobility (EV/Parking),West,K. Romano,Municipality,59202,FALSE,FALSE,P1,Propose,Lost,Budget Cut,21-08-2024
OPP-P1-00181,L-P1-00736,19-05-2024,Smart Buildings,South,T. Chen,Enterprise Business,56500,TRUE,FALSE,P1,Propose,Lost,Pricing,09-06-2024
OPP-P1-00182,L-P1-00739,19-09-2024,Digital Signage,West,K. Romano,Mixed-Use Development,41071,FALSE,FALSE,P1,Qualify,Lost,Timeline Mismatch,20-09-2024
OPP-P1-00183,L-P1-00742,30-08-2024,Video Analytics,West,L. Fitzgerald,Campus,59386,FALSE,FALSE,P1,Develop,Lost,Budget Cut,01-09-2024
OPP-P1-00184,L-P1-00744,13-08-2024,Smart Buildings,West,M. Okafor,Multifamily Property,60536,FALSE,FALSE,P1,Propose,Lost,Budget Cut,14-05-2025
OPP-P1-00185,L-P1-00756,01-07-2024,Smart Lighting,Midwest,L. Fitzgerald,Enterprise Business,31218,FALSE,FALSE,P1,Qualify,Lost,Pricing,02-07-2024
OPP-P1-00186,L-P1-00757,28-02-2024,Video Analytics,South,R. Alvarez,Enterprise Business,24536,TRUE,FALSE,P1,Propose,Lost,Competitor Presence,25-03-2024
OPP-P1-00187,L-P1-00759,20-01-2024,Video Analytics,West,M. Okafor,Enterprise Business,17017,FALSE,FALSE,P1,Develop,Lost,Product Fit,22-01-2024
OPP-P1-00188,L-P1-00763,05-12-2024,Smart Mobility (EV/Parking),Midwest,T. Chen,Multifamily Property,21379,TRUE,FALSE,P1,Propose,Lost,Pricing,11-01-2025
OPP-P1-00189,L-P1-00767,24-03-2024,Smart Buildings,West,T. Chen,Campus,11997,FALSE,FALSE,P1,Propose,Lost,Product Fit,28-04-2024
OPP-P1-00190,L-P1-00768,30-08-2024,Smart Lighting,Midwest,R. Alvarez,Municipality,29551,TRUE,FALSE,P1,Close,Lost,Competitor Presence,10-09-2024
OPP-P1-00191,L-P1-00771,31-03-2024,Video Analytics,Midwest,J. Sullivan,Multifamily Property,22541,TRUE,FALSE,P1,Propose,Lost,Timeline Mismatch,27-04-2024
OPP-P1-00192,L-P1-00772,04-11-2024,Video Analytics,Midwest,L. Fitzgerald,Multifamily Property,41029,FALSE,FALSE,P1,Develop,Lost,Product Fit,06-11-2024
OPP-P1-00193,L-P1-00776,25-06-2024,Video Analytics,Northeast,L. Fitzgerald,Multifamily Property,12936,FALSE,FALSE,P1,Close,Lost,Lost Contact,10-07-2024
OPP-P1-00194,L-P1-00782,28-04-2024,Smart Mobility (EV/Parking),Midwest,R. Alvarez,Mixed-Use Development,12028,TRUE,FALSE,P1,Propose,Lost,Timeline Mismatch,03-06-2024
OPP-P1-00195,L-P1-00786,25-12-2024,Video Analytics,South,T. Chen,Municipality,34750,FALSE,FALSE,P1,Propose,Lost,Timeline Mismatch,17-01-2025
OPP-P1-00196,L-P1-00787,25-02-2024,Video Analytics,Midwest,R. Alvarez,Mixed-Use Development,48472,FALSE,FALSE,P1,Qualify,Lost,Product Fit,26-02-2024
OPP-P1-00197,L-P1-00790,28-09-2024,Smart Mobility (EV/Parking),Midwest,D. Singh,Enterprise Business,14772,TRUE,FALSE,P1,Propose,Lost,Timeline Mismatch,19-10-2024
OPP-P1-00198,L-P1-00794,11-01-2024,Digital Signage,Midwest,S. Patel,Multifamily Property,21805,TRUE,FALSE,P1,Propose,Lost,Competitor Presence,28-01-2024
OPP-P1-00199,L-P1-00798,03-09-2024,Smart Mobility (EV/Parking),Midwest,L. Fitzgerald,Municipality,57143,TRUE,FALSE,P1,Propose,Lost,Pricing,04-08-2025
OPP-P1-00200,L-P1-00803,04-02-2024,Smart Mobility (EV/Parking),South,D. Singh,Municipality,16465,TRUE,FALSE,P1,Close,Lost,Pricing,22-02-2024
OPP-P1-00201,L-P1-00805,15-12-2024,Smart Lighting,Northeast,K. Romano,Campus,42319,FALSE,FALSE,P1,Qualify,Lost,Product Fit,16-12-2024
OPP-P1-00202,L-P1-00808,17-11-2024,Video Analytics,Midwest,S. Patel,Mixed-Use Development,13627,FALSE,FALSE,P1,Develop,Lost,Budget Cut,19-11-2024
OPP-P1-00203,L-P1-00819,22-08-2024,Video Analytics,South,K. Romano,Enterprise Business,17513,TRUE,FALSE,P1,Propose,Lost,Product Fit,25-09-2024
OPP-P1-00204,L-P1-00822,20-06-2024,Smart Lighting,West,R. Alvarez,Municipality,17122,TRUE,FALSE,P1,Propose,Lost,Competitor Presence,11-07-2024
OPP-P1-00205,L-P1-00831,23-08-2024,Smart Buildings,Midwest,R. Alvarez,Enterprise Business,17887,FALSE,FALSE,P1,Develop,Lost,Lost Contact,25-08-2024
OPP-P1-00206,L-P1-00852,17-06-2024,Video Analytics,West,T. Chen,Mixed-Use Development,26886,TRUE,FALSE,P1,Close,Lost,Pricing,03-07-2024
OPP-P1-00207,L-P1-00854,17-06-2024,Smart Mobility (EV/Parking),Midwest,J. Sullivan,Municipality,40917,FALSE,FALSE,P1,Develop,Lost,Budget Cut,12-08-2025
OPP-P1-00208,L-P1-00866,24-10-2024,Video Analytics,West,M. Okafor,Multifamily Property,33339,FALSE,FALSE,P1,Propose,Lost,Pricing,07-11-2024
OPP-P1-00209,L-P1-00869,30-09-2024,Smart Lighting,West,L. Fitzgerald,Campus,12884,FALSE,FALSE,P1,Develop,Lost,Budget Cut,02-10-2024
OPP-P1-00210,L-P1-00876,08-05-2024,Smart Mobility (EV/Parking),Midwest,T. Chen,Enterprise Business,39271,TRUE,FALSE,P1,Qualify,Lost,Lost Contact,09-05-2024
OPP-P1-00211,L-P1-00878,25-02-2024,Smart Lighting,Northeast,D. Singh,Campus,45378,FALSE,FALSE,P1,Qualify,Lost,Product Fit,25-07-2024
OPP-P1-00212,L-P1-00879,01-03-2024,Video Analytics,West,M. Okafor,Mixed-Use Development,21211,FALSE,FALSE,P1,Propose,Lost,Timeline Mismatch,25-03-2024
OPP-P1-00213,L-P1-00880,11-01-2024,Video Analytics,South,M. Okafor,Mixed-Use Development,17688,TRUE,FALSE,P1,Propose,Lost,Competitor Presence,04-02-2024
OPP-P1-00214,L-P1-00881,12-11-2024,Smart Buildings,Northeast,S. Patel,Multifamily Property,49226,TRUE,FALSE,P1,Develop,Lost,Budget Cut,14-11-2024
OPP-P1-00215,L-P1-00889,28-03-2024,Smart Mobility (EV/Parking),West,S. Patel,Mixed-Use Development,53060,TRUE,FALSE,P1,Propose,Lost,Competitor Presence,13-05-2024
OPP-P1-00216,L-P1-00891,19-11-2024,Video Analytics,Northeast,K. Romano,Campus,15295,TRUE,FALSE,P1,Qualify,Lost,Budget Cut,20-11-2024
OPP-P1-00217,L-P1-00895,28-01-2024,Video Analytics,Northeast,D. Singh,Campus,18388,FALSE,FALSE,P1,Propose,Lost,Lost Contact,26-02-2024
OPP-P1-00218,L-P1-00897,28-03-2024,Smart Mobility (EV/Parking),West,T. Chen,Enterprise Business,18981,TRUE,FALSE,P1,Qualify,Lost,Lost Contact,29-03-2024
OPP-P1-00219,L-P1-00904,09-02-2024,Smart Mobility (EV/Parking),South,J. Sullivan,Multifamily Property,55206,TRUE,FALSE,P1,Qualify,Lost,Timeline Mismatch,10-02-2024
OPP-P1-00220,L-P1-00907,13-05-2024,Smart Lighting,Northeast,R. Alvarez,Mixed-Use Development,39812,FALSE,FALSE,P1,Propose,Lost,Product Fit,19-09-2026
OPP-P1-00221,L-P1-00908,04-07-2024,Video Analytics,West,L. Fitzgerald,Municipality,35648,FALSE,FALSE,P1,Close,Won,Won,13-07-2024
OPP-P1-00222,L-P1-00910,12-10-2024,Smart Lighting,Northeast,L. Fitzgerald,Mixed-Use Development,14672,TRUE,FALSE,P1,Qualify,Lost,Budget Cut,13-10-2024
OPP-P1-00223,L-P1-00915,21-05-2024,Smart Buildings,Northeast,S. Patel,Mixed-Use Development,55640,FALSE,FALSE,P1,Propose,Lost,Lost Contact,26-06-2024
OPP-P1-00224,L-P1-00917,21-11-2024,Smart Mobility (EV/Parking),Northeast,S. Patel,Enterprise Business,29139,FALSE,FALSE,P1,Propose,Lost,Pricing,25-12-2024
OPP-P1-00225,L-P1-00920,11-06-2024,Video Analytics,Midwest,J. Sullivan,Municipality,78195,TRUE,FALSE,P1,Develop,Lost,Timeline Mismatch,13-06-2024
OPP-P1-00226,L-P1-00922,25-04-2024,Smart Buildings,Midwest,T. Chen,Campus,16163,FALSE,FALSE,P1,Qualify,Lost,Lost Contact,26-04-2024
OPP-P1-00227,L-P1-00926,10-11-2024,Smart Buildings,Midwest,M. Okafor,Campus,19072,FALSE,FALSE,P1,Develop,Lost,Lost Contact,12-11-2024
OPP-P1-00228,L-P1-00928,28-12-2024,Smart Mobility (EV/Parking),Midwest,D. Singh,Enterprise Business,25691,FALSE,FALSE,P1,Close,Lost,Product Fit,05-01-2025
OPP-P1-00229,L-P1-00934,24-07-2024,Video Analytics,West,L. Fitzgerald,Multifamily Property,54096,FALSE,FALSE,P1,Qualify,Lost,Lost Contact,25-07-2024
OPP-P1-00230,L-P1-00935,28-10-2024,Smart Buildings,Midwest,S. Patel,Multifamily Property,46199,TRUE,FALSE,P1,Propose,Lost,Pricing,08-12-2024
OPP-P1-00231,L-P1-00943,14-09-2024,Smart Buildings,West,T. Chen,Municipality,9395,FALSE,FALSE,P1,Develop,Lost,Pricing,16-09-2024
OPP-P1-00232,L-P1-00944,16-03-2024,Smart Lighting,Northeast,D. Singh,Enterprise Business,19214,TRUE,FALSE,P1,Qualify,Lost,Product Fit,17-03-2024
OPP-P1-00233,L-P1-00961,03-05-2024,Smart Lighting,Midwest,K. Romano,Multifamily Property,101732,FALSE,FALSE,P1,Propose,Lost,Budget Cut,07-06-2024
OPP-P1-00234,L-P1-00964,18-11-2024,Smart Lighting,South,S. Patel,Campus,41315,TRUE,FALSE,P1,Qualify,Lost,Budget Cut,19-11-2024
OPP-P1-00235,L-P1-00968,29-03-2024,Smart Mobility (EV/Parking),Northeast,L. Fitzgerald,Multifamily Property,42776,TRUE,FALSE,P1,Develop,Lost,Timeline Mismatch,31-03-2024
OPP-P1-00236,L-P1-00969,19-05-2024,Smart Buildings,Northeast,R. Alvarez,Municipality,8000,FALSE,FALSE,P1,Develop,Lost,Lost Contact,21-05-2024
OPP-P1-00237,L-P1-00973,16-07-2024,Digital Signage,West,M. Okafor,Mixed-Use Development,41507,TRUE,FALSE,P1,Develop,Lost,Lost Contact,18-07-2024
OPP-P1-00238,L-P1-00989,18-04-2024,Video Analytics,West,L. Fitzgerald,Campus,31157,FALSE,FALSE,P1,Qualify,Lost,Product Fit,19-04-2024
OPP-P1-00239,L-P1-00991,29-01-2024,Digital Signage,South,L. Fitzgerald,Campus,49500,FALSE,FALSE,P1,Propose,Lost,Pricing,04-03-2024
OPP-P1-00240,L-P1-00993,21-08-2024,Smart Mobility (EV/Parking),South,L. Fitzgerald,Mixed-Use Development,18337,FALSE,FALSE,P1,Develop,Lost,Budget Cut,23-08-2024
OPP-P1-00241,L-P1-01002,16-06-2024,Digital Signage,South,T. Chen,Campus,22638,TRUE,FALSE,P1,Propose,Lost,Product Fit,05-06-2028
OPP-P1-00242,L-P1-01005,04-04-2024,Smart Lighting,West,K. Romano,Campus,52564,TRUE,FALSE,P1,Qualify,Lost,Budget Cut,05-04-2024
OPP-P1-00243,L-P1-01007,29-11-2024,Smart Mobility (EV/Parking),West,M. Okafor,Enterprise Business,42850,TRUE,FALSE,P1,Close,Lost,Competitor Presence,09-12-2024
OPP-P1-00244,L-P1-01018,18-07-2024,Smart Mobility (EV/Parking),West,L. Fitzgerald,Municipality,26307,TRUE,FALSE,P1,Propose,Lost,Timeline Mismatch,21-08-2024
OPP-P1-00245,L-P1-01022,19-08-2024,Smart Buildings,Midwest,J. Sullivan,Multifamily Property,10084,FALSE,FALSE,P1,Develop,Lost,Budget Cut,21-08-2024
OPP-P1-00246,L-P1-01023,24-04-2024,Smart Lighting,South,M. Okafor,Municipality,27355,FALSE,FALSE,P1,Develop,Lost,Budget Cut,26-04-2024
OPP-P1-00247,L-P1-01029,13-12-2024,Video Analytics,South,K. Romano,Municipality,68232,TRUE,FALSE,P1,Propose,Lost,Pricing,13-01-2025
OPP-P1-00248,L-P1-01034,29-08-2024,Video Analytics,Northeast,L. Fitzgerald,Campus,25027,TRUE,FALSE,P1,Qualify,Lost,Pricing,30-08-2024
OPP-P1-00249,L-P1-01036,24-01-2024,Digital Signage,West,K. Romano,Mixed-Use Development,92983,TRUE,FALSE,P1,Develop,Lost,Budget Cut,26-01-2024
OPP-P1-00250,L-P1-01040,17-03-2024,Smart Buildings,Northeast,J. Sullivan,Campus,8000,FALSE,FALSE,P1,Qualify,Lost,Budget Cut,18-03-2024
OPP-P1-00251,L-P1-01048,27-06-2024,Smart Lighting,Northeast,T. Chen,Enterprise Business,40624,TRUE,FALSE,P1,Propose,Lost,Product Fit,07-08-2032
OPP-P1-00252,L-P1-01051,23-12-2024,Digital Signage,Northeast,L. Fitzgerald,Multifamily Property,17803,FALSE,FALSE,P1,Propose,Lost,Timeline Mismatch,04-02-2025
OPP-P1-00253,L-P1-01053,03-05-2024,Smart Lighting,South,R. Alvarez,Multifamily Property,31408,TRUE,FALSE,P1,Qualify,Lost,Budget Cut,04-05-2024
OPP-P1-00254,L-P1-01054,20-10-2024,Digital Signage,Midwest,R. Alvarez,Enterprise Business,15567,TRUE,FALSE,P1,Propose,Lost,Competitor Presence,09-11-2024
OPP-P1-00255,L-P1-01056,30-05-2024,Smart Mobility (EV/Parking),Northeast,S. Patel,Enterprise Business,9476,FALSE,FALSE,P1,Qualify,Lost,Lost Contact,31-05-2024
OPP-P1-00256,L-P1-01058,28-08-2024,Digital Signage,South,J. Sullivan,Mixed-Use Development,31154,FALSE,FALSE,P1,Propose,Lost,Budget Cut,24-09-2024
OPP-P1-00257,L-P1-01064,22-01-2024,Digital Signage,Midwest,J. Sullivan,Municipality,85083,FALSE,FALSE,P1,Qualify,Lost,Lost Contact,23-01-2024
OPP-P1-00258,L-P1-01075,01-05-2024,Smart Mobility (EV/Parking),West,J. Sullivan,Campus,21764,TRUE,FALSE,P1,Develop,Lost,Lost Contact,03-05-2024
OPP-P1-00259,L-P1-01088,14-10-2024,Smart Lighting,West,R. Alvarez,Multifamily Property,50558,TRUE,FALSE,P1,Close,Lost,Pricing,04-11-2024
OPP-P1-00260,L-P1-01097,21-01-2024,Smart Lighting,South,R. Alvarez,Multifamily Property,63806,TRUE,FALSE,P1,Develop,Lost,Product Fit,23-01-2024
OPP-P1-00261,L-P1-01111,08-09-2024,Digital Signage,West,J. Sullivan,Multifamily Property,36584,TRUE,FALSE,P1,Propose,Lost,Pricing,15-10-2024
OPP-P1-00262,L-P1-01112,08-11-2024,Smart Buildings,West,J. Sullivan,Enterprise Business,66175,FALSE,FALSE,P1,Develop,Lost,Lost Contact,10-11-2024
OPP-P1-00263,L-P1-01116,15-08-2024,Video Analytics,West,M. Okafor,Multifamily Property,70254,FALSE,FALSE,P1,Close,Lost,Product Fit,22-08-2024
OPP-P1-00264,L-P1-01120,06-05-2024,Smart Buildings,South,S. Patel,Campus,18259,FALSE,FALSE,P1,Propose,Lost,Budget Cut,19-06-2024
OPP-P1-00265,L-P1-01123,01-06-2024,Video Analytics,Midwest,T. Chen,Multifamily Property,40891,FALSE,FALSE,P1,Propose,Lost,Lost Contact,26-06-2024
OPP-P1-00266,L-P1-01128,06-12-2024,Digital Signage,West,M. Okafor,Multifamily Property,70375,FALSE,FALSE,P1,Develop,Lost,Timeline Mismatch,08-12-2024
OPP-P1-00267,L-P1-01129,20-06-2024,Smart Mobility (EV/Parking),West,M. Okafor,Municipality,8806,TRUE,FALSE,P1,Close,Lost,Competitor Presence,02-07-2024
OPP-P1-00268,L-P1-01130,12-10-2024,Video Analytics,Northeast,K. Romano,Multifamily Property,14734,TRUE,FALSE,P1,Qualify,Lost,Timeline Mismatch,13-10-2024
OPP-P1-00269,L-P1-01131,19-06-2024,Digital Signage,Northeast,J. Sullivan,Municipality,35380,TRUE,FALSE,P1,Qualify,Lost,Lost Contact,20-06-2024
OPP-P1-00270,L-P1-01134,03-07-2024,Smart Lighting,Northeast,J. Sullivan,Mixed-Use Development,36445,TRUE,FALSE,P1,Close,Won,Won,13-07-2024
OPP-P1-00271,L-P1-01138,21-03-2024,Smart Lighting,Midwest,J. Sullivan,Campus,39877,FALSE,FALSE,P1,Qualify,Lost,Lost Contact,22-03-2024
OPP-P1-00272,L-P1-01140,24-02-2024,Smart Lighting,Midwest,M. Okafor,Multifamily Property,23812,FALSE,FALSE,P1,Propose,Lost,Lost Contact,11-03-2024
OPP-P1-00273,L-P1-01145,24-01-2024,Video Analytics,West,T. Chen,Multifamily Property,36297,FALSE,FALSE,P1,Qualify,Lost,Budget Cut,25-01-2024
OPP-P1-00274,L-P1-01147,11-12-2024,Smart Lighting,South,D. Singh,Municipality,89005,TRUE,FALSE,P1,Propose,Lost,Competitor Presence,28-12-2024
OPP-P1-00275,L-P1-01154,29-12-2024,Smart Buildings,Midwest,D. Singh,Mixed-Use Development,41281,FALSE,FALSE,P1,Propose,Lost,Lost Contact,21-01-2025
OPP-P1-00276,L-P1-01157,12-10-2024,Digital Signage,South,T. Chen,Municipality,31917,FALSE,FALSE,P1,Qualify,Lost,Lost Contact,13-10-2024
OPP-P1-00277,L-P1-01158,04-06-2024,Smart Buildings,South,K. Romano,Municipality,107071,FALSE,FALSE,P1,Develop,Lost,Timeline Mismatch,06-06-2024
OPP-P1-00278,L-P1-01168,08-11-2024,Smart Mobility (EV/Parking),Midwest,R. Alvarez,Municipality,15728,TRUE,FALSE,P1,Close,Lost,Pricing,19-11-2024
OPP-P1-00279,L-P1-01170,21-03-2024,Smart Mobility (EV/Parking),West,R. Alvarez,Municipality,15424,TRUE,FALSE,P1,Propose,Lost,Competitor Presence,12-04-2024
OPP-P1-00280,L-P1-01171,05-01-2024,Video Analytics,Midwest,S. Patel,Campus,37021,TRUE,FALSE,P1,Qualify,Lost,Product Fit,06-01-2024
OPP-P1-00281,L-P1-01180,01-04-2024,Smart Buildings,Midwest,M. Okafor,Mixed-Use Development,14427,TRUE,FALSE,P1,Qualify,Lost,Budget Cut,02-04-2024
OPP-P1-00282,L-P1-01185,19-12-2024,Video Analytics,Northeast,J. Sullivan,Campus,15395,FALSE,FALSE,P1,Develop,Lost,Lost Contact,21-12-2024
OPP-P1-00283,L-P1-01191,23-11-2024,Smart Lighting,Northeast,J. Sullivan,Campus,16230,FALSE,FALSE,P1,Develop,Lost,Product Fit,25-11-2024
OPP-P1-00284,L-P1-01192,27-12-2024,Smart Lighting,Northeast,R. Alvarez,Mixed-Use Development,16410,TRUE,FALSE,P1,Propose,Lost,Timeline Mismatch,15-02-2025
OPP-P1-00285,L-P1-01194,02-08-2024,Smart Buildings,Midwest,K. Romano,Enterprise Business,34674,FALSE,FALSE,P1,Close,Won,Won,08-09-2024
OPP-P1-00286,L-P1-01196,03-10-2024,Smart Lighting,South,K. Romano,Municipality,15503,FALSE,FALSE,P1,Develop,Lost,Budget Cut,05-10-2024
OPP-P1-00287,L-P1-01199,10-07-2024,Smart Buildings,Midwest,K. Romano,Enterprise Business,39481,TRUE,FALSE,P1,Propose,Lost,Pricing,29-07-2024
OPP-P1-00288,L-P1-01204,03-06-2024,Smart Mobility (EV/Parking),Northeast,D. Singh,Enterprise Business,18921,TRUE,FALSE,P1,Develop,Lost,Lost Contact,05-06-2024
OPP-P1-00289,L-P1-01215,19-05-2024,Digital Signage,West,T. Chen,Municipality,32778,FALSE,FALSE,P1,Qualify,Lost,Product Fit,20-05-2024
OPP-P1-00290,L-P1-01216,06-06-2024,Digital Signage,South,R. Alvarez,Multifamily Property,27634,TRUE,FALSE,P1,Develop,Lost,Budget Cut,08-06-2024
OPP-P1-00291,L-P1-01222,02-10-2024,Smart Mobility (EV/Parking),Northeast,K. Romano,Multifamily Property,15483,TRUE,FALSE,P1,Qualify,Lost,Timeline Mismatch,03-10-2024
OPP-P1-00292,L-P1-01227,26-09-2024,Smart Mobility (EV/Parking),South,J. Sullivan,Municipality,25864,FALSE,FALSE,P1,Qualify,Lost,Budget Cut,27-09-2024
OPP-P1-00293,L-P1-01232,22-07-2024,Smart Buildings,Northeast,T. Chen,Multifamily Property,16374,FALSE,FALSE,P1,Qualify,Lost,Lost Contact,23-07-2024
OPP-P1-00294,L-P1-01234,02-03-2024,Video Analytics,Northeast,K. Romano,Multifamily Property,24886,FALSE,FALSE,P1,Develop,Lost,Lost Contact,04-03-2024
OPP-P1-00295,L-P1-01245,29-05-2024,Smart Lighting,South,S. Patel,Mixed-Use Development,14336,FALSE,FALSE,P1,Qualify,Lost,Budget Cut,30-05-2024
OPP-P1-00296,L-P1-01246,27-08-2024,Video Analytics,Northeast,D. Singh,Municipality,69439,TRUE,FALSE,P1,Qualify,Lost,Budget Cut,28-08-2024
OPP-P1-00297,L-P1-01251,08-10-2024,Smart Buildings,South,L. Fitzgerald,Campus,49088,FALSE,FALSE,P1,Propose,Lost,Lost Contact,31-10-2024
OPP-P1-00298,L-P1-01254,28-01-2024,Smart Mobility (EV/Parking),West,L. Fitzgerald,Municipality,30875,FALSE,FALSE,P1,Close,Won,Won,10-02-2024
OPP-P1-00299,L-P1-01260,17-04-2024,Smart Buildings,South,T. Chen,Enterprise Business,35808,FALSE,FALSE,P1,Develop,Lost,Timeline Mismatch,19-04-2024
OPP-P1-00300,L-P1-01263,15-05-2024,Smart Lighting,West,M. Okafor,Enterprise Business,36187,TRUE,FALSE,P1,Propose,Lost,Competitor Presence,19-06-2024
OPP-P1-00301,L-P1-01266,22-02-2024,Digital Signage,South,J. Sullivan,Mixed-Use Development,26067,FALSE,FALSE,P1,Develop,Lost,Budget Cut,24-02-2024
OPP-P1-00302,L-P1-01272,19-01-2024,Video Analytics,Midwest,D. Singh,Multifamily Property,40386,TRUE,FALSE,P1,Develop,Lost,Lost Contact,21-01-2024
OPP-P1-00303,L-P1-01274,19-12-2024,Digital Signage,Northeast,K. Romano,Municipality,11718,FALSE,FALSE,P1,Qualify,Lost,Pricing,20-12-2024
OPP-P1-00304,L-P1-01276,07-02-2024,Digital Signage,South,J. Sullivan,Mixed-Use Development,18104,TRUE,FALSE,P1,Propose,Lost,Budget Cut,18-03-2024
OPP-P1-00305,L-P1-01280,11-01-2024,Digital Signage,Northeast,M. Okafor,Multifamily Property,29502,FALSE,FALSE,P1,Develop,Lost,Budget Cut,13-01-2024
OPP-P1-00306,L-P1-01285,08-06-2024,Digital Signage,Midwest,M. Okafor,Mixed-Use Development,22016,FALSE,FALSE,P1,Propose,Lost,Pricing,28-06-2024
OPP-P1-00307,L-P1-01302,08-01-2024,Smart Mobility (EV/Parking),South,J. Sullivan,Enterprise Business,54105,TRUE,FALSE,P1,Qualify,Lost,Budget Cut,09-01-2024
OPP-P1-00308,L-P1-01305,09-06-2024,Smart Mobility (EV/Parking),Northeast,T. Chen,Municipality,56387,FALSE,FALSE,P1,Close,Lost,Lost Contact,21-06-2024
