"opportunity_id","lead_id","nam_owner","region","product_line","competitive_deal_flag","used_fasttrack_approval","status","final_stage","deal_value_usd","period","stage","entry_date","exit_date","days_in_stage"
"OPP-P1-00076","L-P1-00267","L. Fitzgerald","West","Video Analytics",False,False,"Lost","Develop","49810","P1","Develop","2024-05-23","2024-05-24",1
"OPP-P1-00077","L-P1-00271","M. Okafor","Midwest","Digital Signage",True,False,"Lost","Qualify","28047","P1","Qualify","2024-12-14","2024-12-15",1
"OPP-P1-00078","L-P1-00274","L. Fitzgerald","West","Smart Lighting",True,False,"Lost","Qualify","21228","P1","Qualify","2024-04-15","2024-04-16",1
"OPP-P1-00079","L-P1-00277","R. Alvarez","Northeast","Smart Lighting",False,False,"Lost","Qualify","25567","P1","Qualify","2024-07-14","2024-07-15",1
"OPP-P1-00080","L-P1-00282","T. Chen","West","Video Analytics",True,False,"Won","Close","21590","P1","Qualify","2024-08-16","2024-08-17",1
"OPP-P1-00080","L-P1-00282","T. Chen","West","Video Analytics",True,False,"Won","Close","21590","P1","Develop","2024-08-17","2024-08-18",1
"OPP-P1-00080","L-P1-00282","T. Chen","West","Video Analytics",True,False,"Won","Close","21590","P1","Propose","2024-08-18","2024-08-31",13
"OPP-P1-00080","L-P1-00282","T. Chen","West","Video Analytics",True,False,"Won","Close","21590","P1","Close","2024-08-31","2024-09-01",1
"OPP-P1-00081","L-P1-00283","T. Chen","West","Smart Mobility (EV/Parking)",False,False,"Lost","Qualify","23360","P1","Qualify","2024-10-30","2024-10-31",1
"OPP-P1-00082","L-P1-00287","R. Alvarez","West","Smart Lighting",False,False,"Lost","Qualify","41264","P1","Qualify","2024-06-27","2024-06-28",1
"OPP-P1-00083","L-P1-00293","L. Fitzgerald","Midwest","Smart Buildings",True,False,"Lost","Propose","10071","P1","Qualify","2024-12-10","2024-12-11",1
"OPP-P1-00083","L-P1-00293","L. Fitzgerald","Midwest","Smart Buildings",True,False,"Lost","Propose","10071","P1","Develop","2024-12-11","2024-12-12",1
"OPP-P1-00083","L-P1-00293","L. Fitzgerald","Midwest","Smart Buildings",True,False,"Lost","Propose","10071","P1","Propose","2024-12-12","2024-12-23",11
"OPP-P1-00084","L-P1-00294","M. Okafor","Midwest","Video Analytics",True,False,"Lost","Propose","21275","P1","Qualify","2024-04-09","2024-04-10",1
"OPP-P1-00084","L-P1-00294","M. Okafor","Midwest","Video Analytics",True,False,"Lost","Propose","21275","P1","Develop","2024-04-10","2024-04-11",1
"OPP-P1-00084","L-P1-00294","M. Okafor","Midwest","Video Analytics",True,False,"Lost","Propose","21275","P1","Propose","2024-04-11","2024-04-23",12
"OPP-P1-00085","L-P1-00299","K. Romano","West","Smart Mobility (EV/Parking)",True,False,"Lost","Develop","104872","P1","Qualify","2024-09-13","2024-09-14",1
"OPP-P1-00085","L-P1-00299","K. Romano","West","Smart Mobility (EV/Parking)",True,False,"Lost","Develop","104872","P1","Develop","2024-09-14","2024-09-15",1
"OPP-P1-00086","L-P1-00302","T. Chen","South","Smart Lighting",False,False,"Lost","Propose","14072","P1","Qualify","2024-06-10","2024-06-11",1
"OPP-P1-00086","L-P1-00302","T. Chen","South","Smart Lighting",False,False,"Lost","Propose","14072","P1","Develop","2024-06-11","2024-06-12",1
"OPP-P1-00086","L-P1-00302","T. Chen","South","Smart Lighting",False,False,"Lost","Propose","14072","P1","Propose","2024-06-12","2024-07-29",47
"OPP-P1-00087","L-P1-00305","M. Okafor","West","Smart Mobility (EV/Parking)",True,False,"Lost","Propose","16225","P1","Qualify","2024-04-28","2024-04-29",1
"OPP-P1-00087","L-P1-00305","M. Okafor","West","Smart Mobility (EV/Parking)",True,False,"Lost","Propose","16225","P1","Develop","2024-04-29","2024-04-30",1
"OPP-P1-00087","L-P1-00305","M. Okafor","West","Smart Mobility (EV/Parking)",True,False,"Lost","Propose","16225","P1","Propose","2024-04-30","2024-06-04",35
"OPP-P1-00088","L-P1-00308","K. Romano","West","Smart Lighting",False,False,"Lost","Develop","26255","P1","Qualify","2024-12-03","2024-12-04",1
"OPP-P1-00088","L-P1-00308","K. Romano","West","Smart Lighting",False,False,"Lost","Develop","26255","P1","Develop","2024-12-04","2024-12-05",1
"OPP-P1-00089","L-P1-00314","M. Okafor","Midwest","Digital Signage",False,False,"Lost","Propose","19144","P1","Qualify","2024-01-26","2024-01-27",1
"OPP-P1-00089","L-P1-00314","M. Okafor","Midwest","Digital Signage",False,False,"Lost","Propose","19144","P1","Develop","2024-01-27","2024-01-28",1
"OPP-P1-00089","L-P1-00314","M. Okafor","Midwest","Digital Signage",False,False,"Lost","Propose","19144","P1","Propose","2024-01-28","2024-03-19",51
"OPP-P1-00090","L-P1-00321","K. Romano","Northeast","Smart Lighting",True,False,"Lost","Qualify","20898","P1","Qualify","2024-01-09","2024-02-14",36
"OPP-P1-00091","L-P1-00324","R. Alvarez","West","Smart Buildings",True,False,"Lost","Propose","13638","P1","Qualify","2024-12-16","2024-12-17",1
"OPP-P1-00091","L-P1-00324","R. Alvarez","West","Smart Buildings",True,False,"Lost","Propose","13638","P1","Develop","2024-12-17","2024-12-18",1
"OPP-P1-00091","L-P1-00324","R. Alvarez","West","Smart Buildings",True,False,"Lost","Propose","13638","P1","Propose","2024-12-18","2025-01-30",43
"OPP-P1-00092","L-P1-00342","K. Romano","South","Smart Lighting",True,False,"Lost","Develop","113049","P1","Qualify","2024-12-02","2024-12-03",1
"OPP-P1-00092","L-P1-00342","K. Romano","South","Smart Lighting",True,False,"Lost","Develop","113049","P1","Develop","2024-12-03","2024-12-04",1
"OPP-P1-00093","L-P1-00366","T. Chen","Midwest","Smart Buildings",False,False,"Lost","Qualify","33798","P1","Qualify","2024-09-06","2024-09-07",1
"OPP-P1-00094","L-P1-00367","S. Patel","West","Smart Lighting",True,False,"Lost","Propose","40498","P1","Qualify","2024-10-16","2024-10-17",1
"OPP-P1-00094","L-P1-00367","S. Patel","West","Smart Lighting",True,False,"Lost","Propose","40498","P1","Develop","2024-10-17","2024-10-18",1
"OPP-P1-00094","L-P1-00367","S. Patel","West","Smart Lighting",True,False,"Lost","Propose","40498","P1","Propose","2024-10-18","2024-11-13",26
"OPP-P1-00095","L-P1-00368","J. Sullivan","South","Digital Signage",True,False,"Won","Close","24653","P1","Qualify","2024-02-01","2024-02-02",1
"OPP-P1-00095","L-P1-00368","J. Sullivan","South","Digital Signage",True,False,"Won","Close","24653","P1","Develop","2024-02-02","2024-02-03",1
"OPP-P1-00095","L-P1-00368","J. Sullivan","South","Digital Signage",True,False,"Won","Close","24653","P1","Propose","2024-02-03","2024-02-12",9
"OPP-P1-00095","L-P1-00368","J. Sullivan","South","Digital Signage",True,False,"Won","Close","24653","P1","Close","2024-02-12","2024-02-13",1
"OPP-P1-00096","L-P1-00370","K. Romano","West","Smart Lighting",True,False,"Lost","Qualify","15168","P1","Qualify","2024-10-07","2024-10-08",1
"OPP-P1-00097","L-P1-00373","D. Singh","South","Smart Mobility (EV/Parking)",False,False,"Won","Close","19809","P1","Qualify","2024-10-09","2024-10-10",1
"OPP-P1-00097","L-P1-00373","D. Singh","South","Smart Mobility (EV/Parking)",False,False,"Won","Close","19809","P1","Develop","2024-10-10","2024-10-11",1
"OPP-P1-00097","L-P1-00373","D. Singh","South","Smart Mobility (EV/Parking)",False,False,"Won","Close","19809","P1","Propose","2024-10-11","2024-10-19",8
"OPP-P1-00097","L-P1-00373","D. Singh","South","Smart Mobility (EV/Parking)",False,False,"Won","Close","19809","P1","Close","2024-10-19","2024-10-22",3
"OPP-P1-00098","L-P1-00378","L. Fitzgerald","West","Smart Lighting",False,False,"Lost","Qualify","54485","P1","Qualify","2024-05-04","2024-05-05",1
"OPP-P1-00099","L-P1-00381","T. Chen","South","Smart Lighting",True,False,"Lost","Propose","25217","P1","Qualify","2024-04-26","2024-04-27",1
"OPP-P1-00099","L-P1-00381","T. Chen","South","Smart Lighting",True,False,"Lost","Propose","25217","P1","Develop","2024-04-27","2024-04-28",1
"OPP-P1-00099","L-P1-00381","T. Chen","South","Smart Lighting",True,False,"Lost","Propose","25217","P1","Propose","2024-04-28","2024-07-07",70
"OPP-P1-00100","L-P1-00382","D. Singh","South","Video Analytics",False,False,"Lost","Propose","11804","P1","Qualify","2024-04-17","2024-04-18",1
"OPP-P1-00100","L-P1-00382","D. Singh","South","Video Analytics",False,False,"Lost","Propose","11804","P1","Develop","2024-04-18","2024-04-19",1
"OPP-P1-00100","L-P1-00382","D. Singh","South","Video Analytics",False,False,"Lost","Propose","11804","P1","Propose","2024-04-19","2024-05-25",36
"OPP-P1-00101","L-P1-00384","D. Singh","Midwest","Smart Buildings",False,False,"Won","Close","90509","P1","Qualify","2024-04-22","2024-04-23",1
"OPP-P1-00101","L-P1-00384","D. Singh","Midwest","Smart Buildings",False,False,"Won","Close","90509","P1","Develop","2024-04-23","2024-04-24",1
"OPP-P1-00101","L-P1-00384","D. Singh","Midwest","Smart Buildings",False,False,"Won","Close","90509","P1","Propose","2024-04-24","2024-05-12",18
"OPP-P1-00101","L-P1-00384","D. Singh","Midwest","Smart Buildings",False,False,"Won","Close","90509","P1","Close","2024-05-12","2024-05-13",1
"OPP-P1-00102","L-P1-00385","R. Alvarez","South","Video Analytics",True,False,"Lost","Propose","15704","P1","Qualify","2024-02-18","2024-02-19",1
"OPP-P1-00102","L-P1-00385","R. Alvarez","South","Video Analytics",True,False,"Lost","Propose","15704","P1","Develop","2024-02-19","2024-02-20",1
"OPP-P1-00102","L-P1-00385","R. Alvarez","South","Video Analytics",True,False,"Lost","Propose","15704","P1","Propose","2024-02-20","2024-04-07",47
"OPP-P1-00103","L-P1-00394","L. Fitzgerald","South","Smart Buildings",True,False,"Lost","Close","37328","P1","Qualify","2024-01-15","2024-01-16",1
"OPP-P1-00103","L-P1-00394","L. Fitzgerald","South","Smart Buildings",True,False,"Lost","Close","37328","P1","Develop","2024-01-16","2024-01-17",1
"OPP-P1-00103","L-P1-00394","L. Fitzgerald","South","Smart Buildings",True,False,"Lost","Close","37328","P1","Propose","2024-01-17","2024-01-27",10
"OPP-P1-00103","L-P1-00394","L. Fitzgerald","South","Smart Buildings",True,False,"Lost","Close","37328","P1","Close","2024-01-27","2024-01-28",1
"OPP-P1-00104","L-P1-00399","R. Alvarez","West","Smart Buildings",False,False,"Lost","Propose","42661","P1","Qualify","2024-06-13","2024-06-14",1
"OPP-P1-00104","L-P1-00399","R. Alvarez","West","Smart Buildings",False,False,"Lost","Propose","42661","P1","Develop","2024-06-14","2024-06-15",1
"OPP-P1-00104","L-P1-00399","R. Alvarez","West","Smart Buildings",False,False,"Lost","Propose","42661","P1","Propose","2024-06-15","2024-07-02",17
"OPP-P1-00105","L-P1-00407","D. Singh","Midwest","Smart Lighting",False,False,"Lost","Qualify","34869","P1","Qualify","2024-08-27","2024-08-28",1
"OPP-P1-00106","L-P1-00408","D. Singh","West","Digital Signage",True,False,"Lost","Qualify","16220","P1","Qualify","2024-03-21","2024-03-22",1
"OPP-P1-00107","L-P1-00416","T. Chen","Midwest","Smart Lighting",False,False,"Lost","Propose","31529","P1","Qualify","2024-10-21","2024-10-22",1
"OPP-P1-00107","L-P1-00416","T. Chen","Midwest","Smart Lighting",False,False,"Lost","Propose","31529","P1","Develop","2024-10-22","2024-10-23",1
"OPP-P1-00107","L-P1-00416","T. Chen","Midwest","Smart Lighting",False,False,"Lost","Propose","31529","P1","Propose","2024-10-23","2024-11-29",37
"OPP-P1-00108","L-P1-00434","M. Okafor","West","Smart Buildings",False,False,"Lost","Develop","58966","P1","Qualify","2024-07-01","2024-07-02",1
"OPP-P1-00108","L-P1-00434","M. Okafor","West","Smart Buildings",False,False,"Lost","Develop","58966","P1","Develop","2024-07-02","2024-07-03",1
"OPP-P1-00109","L-P1-00435","T. Chen","South","Smart Lighting",True,False,"Lost","Qualify","37461","P1","Qualify","2024-01-04","2024-01-05",1
"OPP-P1-00110","L-P1-00438","D. Singh","Midwest","Smart Buildings",True,False,"Lost","Qualify","37010","P1","Qualify","2024-10-29","2024-10-30",1
"OPP-P1-00111","L-P1-00445","S. Patel","South","Smart Lighting",False,False,"Lost","Propose","44202","P1","Qualify","2024-12-23","2024-12-24",1
"OPP-P1-00111","L-P1-00445","S. Patel","South","Smart Lighting",False,False,"Lost","Propose","44202","P1","Develop","2024-12-24","2024-12-25",1
"OPP-P1-00111","L-P1-00445","S. Patel","South","Smart Lighting",False,False,"Lost","Propose","44202","P1","Propose","2024-12-25","2025-02-06",43
"OPP-P1-00112","L-P1-00446","L. Fitzgerald","Midwest","Smart Lighting",False,False,"Lost","Propose","46945","P1","Qualify","2024-07-23","2024-07-24",1
"OPP-P1-00112","L-P1-00446","L. Fitzgerald","Midwest","Smart Lighting",False,False,"Lost","Propose","46945","P1","Develop","2024-07-24","2024-07-25",1
"OPP-P1-00112","L-P1-00446","L. Fitzgerald","Midwest","Smart Lighting",False,False,"Lost","Propose","46945","P1","Propose","2024-07-25","2024-09-19",56
"OPP-P1-00113","L-P1-00450","J. Sullivan","West","Smart Lighting",False,False,"Lost","Propose","69149","P1","Qualify","2024-06-10","2024-06-11",1
"OPP-P1-00113","L-P1-00450","J. Sullivan","West","Smart Lighting",False,False,"Lost","Propose","69149","P1","Develop","2024-06-11","2024-06-12",1
"OPP-P1-00113","L-P1-00450","J. Sullivan","West","Smart Lighting",False,False,"Lost","Propose","69149","P1","Propose","2024-06-12","2024-07-19",37
"OPP-P1-00114","L-P1-00456","L. Fitzgerald","West","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","31751","P1","Qualify","2024-03-10","2024-03-11",1
"OPP-P1-00114","L-P1-00456","L. Fitzgerald","West","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","31751","P1","Develop","2024-03-11","2024-03-12",1
"OPP-P1-00114","L-P1-00456","L. Fitzgerald","West","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","31751","P1","Propose","2024-03-12","2024-04-18",37
"OPP-P1-00115","L-P1-00466","L. Fitzgerald","South","Smart Mobility (EV/Parking)",False,False,"Lost","Qualify","36921","P1","Qualify","2024-10-20","2024-10-21",1
"OPP-P1-00116","L-P1-00467","S. Patel","South","Digital Signage",True,False,"Lost","Qualify","37681","P1","Qualify","2024-03-15","2024-03-16",1
"OPP-P1-00117","L-P1-00478","S. Patel","West","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","19849","P1","Qualify","2024-03-30","2024-03-31",1
"OPP-P1-00117","L-P1-00478","S. Patel","West","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","19849","P1","Develop","2024-03-31","2024-04-01",1
"OPP-P1-00117","L-P1-00478","S. Patel","West","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","19849","P1","Propose","2024-04-01","2024-04-11",10
"OPP-P1-00118","L-P1-00479","T. Chen","Northeast","Video Analytics",True,False,"Lost","Propose","41765","P1","Qualify","2024-04-26","2024-04-27",1
"OPP-P1-00118","L-P1-00479","T. Chen","Northeast","Video Analytics",True,False,"Lost","Propose","41765","P1","Develop","2024-04-27","2024-04-28",1
"OPP-P1-00118","L-P1-00479","T. Chen","Northeast","Video Analytics",True,False,"Lost","Propose","41765","P1","Propose","2024-04-28","2024-05-13",15
"OPP-P1-00119","L-P1-00484","T. Chen","Northeast","Video Analytics",True,False,"Lost","Propose","8547","P1","Qualify","2024-03-01","2024-03-02",1
"OPP-P1-00119","L-P1-00484","T. Chen","Northeast","Video Analytics",True,False,"Lost","Propose","8547","P1","Develop","2024-03-02","2024-03-03",1
"OPP-P1-00119","L-P1-00484","T. Chen","Northeast","Video Analytics",True,False,"Lost","Propose","8547","P1","Propose","2024-03-03","2024-04-15",43
"OPP-P1-00120","L-P1-00485","R. Alvarez","West","Digital Signage",True,False,"Lost","Develop","39846","P1","Qualify","2024-08-28","2024-08-29",1
"OPP-P1-00120","L-P1-00485","R. Alvarez","West","Digital Signage",True,False,"Lost","Develop","39846","P1","Develop","2024-08-29","2024-08-30",1
"OPP-P1-00121","L-P1-00489","M. Okafor","Midwest","Smart Buildings",True,False,"Lost","Propose","32484","P1","Qualify","2024-08-15","2024-08-16",1
"OPP-P1-00121","L-P1-00489","M. Okafor","Midwest","Smart Buildings",True,False,"Lost","Propose","32484","P1","Develop","2024-08-16","2024-08-17",1
"OPP-P1-00121","L-P1-00489","M. Okafor","Midwest","Smart Buildings",True,False,"Lost","Propose","32484","P1","Propose","2024-08-17","2024-09-15",29
"OPP-P1-00122","L-P1-00491","L. Fitzgerald","West","Smart Lighting",True,False,"Lost","Develop","19341","P1","Qualify","2024-01-18","2024-01-19",1
"OPP-P1-00122","L-P1-00491","L. Fitzgerald","West","Smart Lighting",True,False,"Lost","Develop","19341","P1","Develop","2024-01-19","2024-01-20",1
"OPP-P1-00123","L-P1-00492","K. Romano","West","Video Analytics",True,False,"Lost","Propose","50734","P1","Qualify","2024-04-14","2024-04-15",1
"OPP-P1-00123","L-P1-00492","K. Romano","West","Video Analytics",True,False,"Lost","Propose","50734","P1","Develop","2024-04-15","2024-04-16",1
"OPP-P1-00123","L-P1-00492","K. Romano","West","Video Analytics",True,False,"Lost","Propose","50734","P1","Propose","2024-04-16","2024-05-10",24
"OPP-P1-00124","L-P1-00502","T. Chen","West","Smart Lighting",False,False,"Lost","Close","22073","P1","Qualify","2024-07-29","2024-07-30",1
"OPP-P1-00124","L-P1-00502","T. Chen","West","Smart Lighting",False,False,"Lost","Close","22073","P1","Develop","2024-07-30","2024-07-31",1
"OPP-P1-00124","L-P1-00502","T. Chen","West","Smart Lighting",False,False,"Lost","Close","22073","P1","Propose","2024-07-31","2024-08-13",13
"OPP-P1-00124","L-P1-00502","T. Chen","West","Smart Lighting",False,False,"Lost","Close","22073","P1","Close","2024-08-13","2024-08-14",1
"OPP-P1-00125","L-P1-00511","L. Fitzgerald","Northeast","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","14571","P1","Qualify","2024-06-23","2024-06-24",1
"OPP-P1-00125","L-P1-00511","L. Fitzgerald","Northeast","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","14571","P1","Develop","2024-06-24","2024-06-25",1
"OPP-P1-00125","L-P1-00511","L. Fitzgerald","Northeast","Smart Mobility (EV/Parking)",False,False,"Lost","Propose","14571","P1","Propose","2024-06-25","2024-07-18",23
"OPP-P1-00126","L-P1-00520","R. Alvarez","Northeast","Smart Lighting",True,False,"Lost","Qualify","14276","P1","Qualify","2024-12-12","2024-12-13",1
"OPP-P1-00127","L-P1-00527","K. Romano","South","Video Analytics",True,False,"Lost","Develop","23330","P1","Qualify","2024-09-09","2024-09-10",1
"OPP-P1-00127","L-P1-00527","K. Romano","South","Video Analytics",True,False,"Lost","Develop","23330","P1","Develop","2024-09-10","2024-09-11",1
"OPP-P1-00128","L-P1-00528","S. Patel","Midwest","Digital Signage",True,False,"Lost","Qualify","11139","P1","Qualify","2024-04-10","2024-04-11",1
"OPP-P1-00129","L-P1-00532","D. Singh","Northeast","Smart Lighting",False,False,"Lost","Qualify","25712","P1","Qualify","2024-04-09","2024-04-10",1
"OPP-P1-00130","L-P1-00541","R. Alvarez","Northeast","Smart Buildings",True,False,"Lost","Develop","11458","P1","Qualify","2024-06-09","2024-06-10",1
"OPP-P1-00130","L-P1-00541","R. Alvarez","Northeast","Smart Buildings",True,False,"Lost","Develop","11458","P1","Develop","2024-06-10","2024-06-11",1
